Order ID,Customer ID,Order DateTime,Product Name,Category,Quantity,Price,City,Delivery Time (mins),Order Status
ORD1513,CUST392,2023-12-28 23:24:00,Wheat Flour,Grains,5,348.58,Delhi,69.68,Delivered
ORD1514,CUST271,2023-12-02 20:30:00,Shampoo,Personal Care,1,152.09,Hyderabad,74.78,Delivered
ORD1515,CUST136,2023-11-18 12:13:00,Potatoes,Vegetables,2,223.35,Bangalore,,Cancelled
ORD1516,CUST233,2023-02-28 14:36:00,Tomatoes,Vegetables,4,131.04,Pune,46.46,Delivered
ORD1517,CUST144,2023-10-19 12:14:00,Onions,Vegetables,3,176.0,Delhi,22.7,Delivered
ORD1518,CUST270,2023-08-15 23:26:00,Toothpaste,Personal Care,1,263.71,Kolkata,14.69,Delivered
ORD1519,CUST331,2023-09-11 10:58:00,Potatoes,Vegetables,5,265.26,Pune,74.3,Delivered
ORD1520,CUST219,2023-02-17 14:29:00,Bananas,Fruits,5,44.55,Delhi,25.45,Delivered
ORD1521,CUST439,2023-12-17 18:39:00,Rice,Grains,4,81.81,Pune,30.86,Delivered
ORD1522,CUST115,2023-12-05 08:20:00,Fish,Meat,5,34.25,Chennai,,Returned
ORD1523,CUST430,2023-01-03 01:47:00,Eggs,Dairy,3,58.44,Hyderabad,70.39,Delivered
ORD1524,CUST124,2023-08-03 16:42:00,Milk,Dairy,5,116.93,Bangalore,64.83,Delivered
ORD1525,CUST299,2023-04-12 05:02:00,Tomatoes,Vegetables,5,315.48,Chennai,37.21,Delivered
ORD1526,CUST251,2023-07-12 04:34:00,Fish,Meat,2,341.17,Mumbai,19.07,Delivered
ORD1527,CUST386,2023-04-03 15:26:00,Butter,Dairy,1,432.44,Mumbai,,Returned
ORD1528,CUST362,2023-10-04 19:24:00,Bananas,Fruits,1,106.12,Pune,66.39,Delivered
ORD1529,CUST194,2023-12-17 20:40:00,Wheat Flour,Grains,2,341.72,Pune,65.78,Delivered
ORD1530,CUST472,2023-08-24 05:43:00,Toothpaste,Personal Care,2,450.22,Bangalore,61.22,Delivered
ORD1531,CUST413,2023-09-21 22:03:00,Chicken,Meat,2,189.34,Bangalore,33.51,Delivered
ORD1532,CUST169,2023-08-21 07:15:00,Tomatoes,Vegetables,4,312.34,Mumbai,61.94,Delivered
ORD1533,CUST152,2023-08-18 06:17:00,Onions,Vegetables,2,136.16,Mumbai,12.22,Delivered
ORD1534,CUST310,2023-12-07 12:57:00,Wheat Flour,Grains,2,203.44,Mumbai,44.92,Delivered
ORD1535,CUST236,2023-05-01 01:24:00,Rice,Grains,2,255.07,Delhi,44.8,Delivered
ORD1536,CUST395,2023-05-20 13:29:00,Bread,Bakery,4,144.04,Hyderabad,71.94,Delivered
ORD1537,CUST277,2023-07-23 22:06:00,Eggs,Dairy,2,130.74,Bangalore,73.81,Delivered
ORD1538,CUST176,2023-12-08 01:24:00,Milk,Dairy,2,164.03,Delhi,75.81,Delivered
ORD1539,CUST455,2023-04-23 09:14:00,Tomatoes,Vegetables,5,87.88,Delhi,80.37,Delivered
ORD1540,CUST426,2023-02-23 01:42:00,Rice,Grains,2,240.11,Mumbai,78.3,Delivered
ORD1541,CUST360,2023-09-26 02:01:00,Apples,Fruits,3,23.59,Bangalore,60.81,Delivered
ORD1542,CUST345,2023-07-15 02:01:00,Milk,Dairy,3,124.53,Hyderabad,81.85,Delivered
ORD1543,CUST389,2023-08-18 14:01:00,Eggs,Dairy,4,281.22,Mumbai,68.46,Delivered
ORD1544,CUST379,2023-04-05 14:47:00,Fish,Meat,2,42.75,Delhi,,Cancelled
ORD1545,CUST310,2023-12-06 01:40:00,Apples,Fruits,3,451.16,Chennai,54.79,Delivered
ORD1546,CUST490,2023-10-09 15:49:00,Toothpaste,Personal Care,4,273.45,Bangalore,32.26,Delivered
ORD1547,CUST122,2023-06-23 17:54:00,Rice,Grains,1,104.69,Delhi,21.39,Delivered
ORD1548,CUST148,2023-12-17 03:45:00,Butter,Dairy,3,47.46,Mumbai,18.59,Delivered
ORD1549,CUST143,2023-08-21 18:19:00,Toothpaste,Personal Care,5,208.91,Mumbai,72.2,Delivered
ORD1550,CUST385,2023-05-18 12:01:00,Toothpaste,Personal Care,1,407.72,Delhi,45.29,Delivered
ORD1551,CUST318,2023-06-04 02:59:00,Wheat Flour,Grains,2,104.51,Chennai,28.23,Delivered
ORD1552,CUST446,2023-06-05 03:23:00,Onions,Vegetables,2,308.99,Kolkata,84.56,Delivered
ORD1553,CUST271,2023-07-31 21:47:00,Onions,Vegetables,4,303.03,Bangalore,43.29,Delivered
ORD1554,CUST410,2023-12-13 19:36:00,Eggs,Dairy,1,332.21,Delhi,15.64,Delivered
ORD1555,CUST364,2023-10-28 02:27:00,Chicken,Meat,4,444.66,Kolkata,78.8,Delivered
ORD1556,CUST352,2023-11-13 02:01:00,Butter,Dairy,2,388.75,Bangalore,61.3,Delivered
ORD1557,CUST289,2023-12-30 05:16:00,Bananas,Fruits,3,355.03,Mumbai,49.0,Delivered
ORD1558,CUST367,2023-07-06 09:48:00,Butter,Dairy,1,413.44,Bangalore,83.17,Delivered
ORD1559,CUST123,2023-03-29 06:44:00,Shampoo,Personal Care,2,328.79,Chennai,61.15,Delivered
ORD1560,CUST290,2023-08-14 05:13:00,Onions,Vegetables,3,71.13,Delhi,56.86,Delivered
ORD1561,CUST331,2023-01-04 09:27:00,Tomatoes,Vegetables,4,330.61,Pune,,Cancelled
ORD1562,CUST479,2023-07-21 08:53:00,Wheat Flour,Grains,2,292.37,Kolkata,87.27,Delivered
ORD1563,CUST216,2023-11-09 13:11:00,Toothpaste,Personal Care,1,218.9,Pune,68.99,Delivered
ORD1564,CUST386,2023-09-25 06:13:00,Shampoo,Personal Care,5,394.23,Mumbai,28.76,Delivered
ORD1565,CUST188,2023-10-20 13:23:00,Bananas,Fruits,1,355.59,Kolkata,84.47,Delivered
ORD1566,CUST461,2023-09-07 02:49:00,Fish,Meat,5,250.3,Hyderabad,62.21,Delivered
ORD1567,CUST266,2023-06-03 10:12:00,Toothpaste,Personal Care,5,73.68,Chennai,34.16,Delivered
ORD1568,CUST499,2023-04-17 22:48:00,Bananas,Fruits,5,259.27,Pune,69.78,Delivered
ORD1569,CUST276,2023-05-29 22:56:00,Milk,Dairy,2,301.38,Mumbai,36.32,Delivered
ORD1570,CUST439,2023-05-31 21:58:00,Bananas,Fruits,1,358.43,Kolkata,18.97,Delivered
ORD1571,CUST216,2023-12-04 09:24:00,Milk,Dairy,5,368.21,Hyderabad,73.65,Delivered
ORD1572,CUST446,2023-06-08 14:54:00,Apples,Fruits,1,53.56,Kolkata,46.84,Delivered
ORD1573,CUST310,2023-11-19 22:11:00,Shampoo,Personal Care,5,133.01,Kolkata,28.15,Delivered
ORD1574,CUST152,2023-07-06 18:32:00,Butter,Dairy,5,381.7,Kolkata,89.79,Delivered
ORD1575,CUST327,2023-02-20 21:09:00,Butter,Dairy,2,266.76,Kolkata,57.77,Delivered
ORD1576,CUST460,2023-07-26 08:10:00,Fish,Meat,5,432.32,Mumbai,36.49,Delivered
ORD1577,CUST243,2023-05-15 06:13:00,Rice,Grains,2,64.24,Kolkata,17.65,Delivered
ORD1578,CUST495,2023-02-16 06:52:00,Toothpaste,Personal Care,2,299.58,Pune,30.78,Delivered
ORD1579,CUST455,2023-07-26 03:14:00,Butter,Dairy,4,179.51,Hyderabad,71.1,Delivered
ORD1580,CUST320,2023-10-31 22:15:00,Onions,Vegetables,3,70.0,Pune,52.19,Delivered
ORD1581,CUST253,2023-01-21 07:42:00,Shampoo,Personal Care,4,250.51,Chennai,41.73,Delivered
ORD1582,CUST299,2023-07-12 03:07:00,Wheat Flour,Grains,3,317.29,Delhi,27.3,Delivered
ORD1583,CUST349,2023-06-25 14:35:00,Shampoo,Personal Care,4,297.42,Pune,67.85,Delivered
ORD1584,CUST125,2023-10-25 09:53:00,Shampoo,Personal Care,2,58.68,Chennai,43.31,Delivered
ORD1585,CUST401,2023-02-20 00:57:00,Butter,Dairy,4,395.61,Chennai,68.05,Delivered
ORD1586,CUST352,2023-09-12 13:54:00,Milk,Dairy,5,58.45,Bangalore,53.18,Delivered
ORD1587,CUST300,2023-09-24 09:33:00,Eggs,Dairy,4,241.94,Chennai,84.84,Delivered
ORD1588,CUST449,2023-04-14 02:46:00,Onions,Vegetables,4,170.83,Hyderabad,21.22,Delivered
ORD1589,CUST496,2023-11-04 03:33:00,Shampoo,Personal Care,1,102.4,Delhi,71.89,Delivered
ORD1590,CUST242,2023-08-28 01:53:00,Apples,Fruits,4,201.12,Hyderabad,24.49,Delivered
ORD1591,CUST369,2023-06-06 02:41:00,Shampoo,Personal Care,1,225.3,Delhi,,Returned
ORD1592,CUST331,2023-11-09 10:47:00,Fish,Meat,2,214.8,Hyderabad,69.51,Delivered
ORD1593,CUST351,2023-01-05 05:29:00,Eggs,Dairy,1,99.52,Bangalore,58.47,Delivered
ORD1594,CUST197,2023-09-15 06:47:00,Chicken,Meat,4,320.19,Mumbai,23.83,Delivered
ORD1595,CUST148,2023-09-03 07:47:00,Eggs,Dairy,4,432.8,Delhi,11.92,Delivered
ORD1596,CUST392,2023-03-29 03:14:00,Chicken,Meat,4,405.15,Chennai,81.45,Delivered
ORD1597,CUST169,2023-02-23 04:27:00,Fish,Meat,2,409.72,Bangalore,71.25,Delivered
ORD1598,CUST403,2023-10-13 21:37:00,Tomatoes,Vegetables,2,438.15,Kolkata,24.6,Delivered
ORD1599,CUST497,2023-04-08 14:34:00,Toothpaste,Personal Care,1,222.54,Delhi,,Returned
ORD1600,CUST184,2023-07-08 18:15:00,Apples,Fruits,4,170.29,Delhi,58.79,Delivered
ORD1601,CUST444,2023-02-09 18:24:00,Tomatoes,Vegetables,2,84.46,Kolkata,73.25,Delivered
ORD1602,CUST456,2023-09-15 20:08:00,Bananas,Fruits,5,363.42,Chennai,,Cancelled
ORD1603,CUST311,2023-04-01 15:02:00,Toothpaste,Personal Care,4,101.42,Mumbai,,Cancelled
ORD1604,CUST458,2023-04-23 18:29:00,Eggs,Dairy,3,218.52,Delhi,10.1,Delivered
ORD1605,CUST172,2023-03-07 00:49:00,Milk,Dairy,2,206.92,Delhi,52.93,Delivered
ORD1606,CUST400,2023-12-13 18:41:00,Eggs,Dairy,4,431.66,Mumbai,84.65,Delivered
ORD1607,CUST326,2023-12-30 22:25:00,Potatoes,Vegetables,2,172.23,Bangalore,,Cancelled
ORD1608,CUST333,2023-11-26 10:17:00,Eggs,Dairy,4,407.34,Mumbai,68.43,Delivered
ORD1609,CUST296,2023-07-28 04:10:00,Eggs,Dairy,3,492.92,Hyderabad,54.08,Delivered
ORD1610,CUST160,2023-04-24 11:56:00,Onions,Vegetables,3,396.66,Mumbai,13.06,Delivered
ORD1611,CUST186,2023-10-09 02:19:00,Toothpaste,Personal Care,5,358.15,Bangalore,76.42,Delivered
ORD1612,CUST489,2023-05-25 12:08:00,Butter,Dairy,4,207.26,Delhi,22.12,Delivered
ORD1613,CUST267,2023-09-04 09:10:00,Shampoo,Personal Care,4,338.62,Hyderabad,10.49,Delivered
ORD1614,CUST134,2023-07-15 03:26:00,Butter,Dairy,2,83.71,Chennai,71.33,Delivered
ORD1615,CUST391,2023-12-06 01:09:00,Butter,Dairy,3,252.49,Bangalore,19.7,Delivered
ORD1616,CUST167,2023-03-03 20:07:00,Bread,Bakery,5,310.14,Bangalore,59.35,Delivered
ORD1617,CUST104,2023-01-30 10:23:00,Onions,Vegetables,5,31.62,Hyderabad,48.92,Delivered
ORD1618,CUST342,2023-04-12 13:04:00,Bananas,Fruits,2,459.64,Bangalore,47.28,Delivered
ORD1619,CUST401,2023-10-12 16:52:00,Eggs,Dairy,1,420.51,Kolkata,78.54,Delivered
ORD1620,CUST306,2023-02-21 22:24:00,Eggs,Dairy,4,463.41,Kolkata,84.48,Delivered
ORD1621,CUST307,2023-03-03 12:33:00,Wheat Flour,Grains,4,356.99,Kolkata,89.21,Delivered
ORD1622,CUST432,2023-02-22 06:05:00,Milk,Dairy,3,475.5,Mumbai,70.94,Delivered
ORD1623,CUST490,2023-06-11 04:19:00,Toothpaste,Personal Care,5,163.33,Mumbai,47.46,Delivered
ORD1624,CUST355,2023-09-10 11:52:00,Wheat Flour,Grains,2,130.33,Mumbai,58.59,Delivered
ORD1625,CUST312,2023-12-31 06:28:00,Milk,Dairy,4,420.75,Kolkata,11.84,Delivered
ORD1626,CUST259,2023-12-14 03:59:00,Bananas,Fruits,1,290.94,Pune,47.3,Delivered
ORD1627,CUST236,2023-04-21 08:30:00,Onions,Vegetables,1,242.23,Hyderabad,58.08,Delivered
ORD1628,CUST220,2023-05-28 09:30:00,Onions,Vegetables,1,402.04,Delhi,33.51,Delivered
ORD1629,CUST166,2023-05-21 11:48:00,Fish,Meat,5,243.21,Kolkata,38.12,Delivered
ORD1630,CUST368,2023-01-23 13:28:00,Tomatoes,Vegetables,3,49.22,Chennai,12.04,Delivered
ORD1631,CUST425,2023-02-27 20:14:00,Fish,Meat,4,67.77,Delhi,89.16,Delivered
ORD1632,CUST245,2023-01-21 16:43:00,Bananas,Fruits,3,91.77,Pune,72.36,Delivered
ORD1633,CUST136,2023-09-05 15:29:00,Eggs,Dairy,3,381.21,Hyderabad,,Returned
ORD1634,CUST297,2023-03-29 12:12:00,Eggs,Dairy,2,355.55,Mumbai,50.16,Delivered
ORD1635,CUST268,2023-06-18 02:59:00,Rice,Grains,3,131.08,Hyderabad,66.01,Delivered
ORD1636,CUST482,2023-04-30 11:56:00,Tomatoes,Vegetables,1,137.37,Chennai,16.97,Delivered
ORD1637,CUST354,2023-12-19 04:04:00,Rice,Grains,4,52.17,Kolkata,,Returned
ORD1638,CUST306,2023-08-28 06:45:00,Onions,Vegetables,1,272.68,Pune,71.69,Delivered
ORD1639,CUST166,2023-06-30 07:55:00,Onions,Vegetables,4,293.58,Bangalore,56.11,Delivered
ORD1640,CUST321,2023-01-17 20:07:00,Bananas,Fruits,5,366.56,Pune,,Returned
ORD1641,CUST177,2023-12-03 14:00:00,Tomatoes,Vegetables,3,388.24,Delhi,,Returned
ORD1642,CUST147,2023-05-04 18:49:00,Onions,Vegetables,5,283.25,Pune,41.32,Delivered
ORD1643,CUST418,2023-10-30 18:26:00,Tomatoes,Vegetables,5,29.99,Bangalore,42.43,Delivered
ORD1644,CUST204,2023-04-08 00:24:00,Wheat Flour,Grains,1,268.44,Bangalore,45.36,Delivered
ORD1645,CUST447,2023-10-13 18:36:00,Potatoes,Vegetables,2,172.97,Pune,88.93,Delivered
ORD1646,CUST146,2023-02-13 06:09:00,Bread,Bakery,4,360.52,Hyderabad,35.64,Delivered
ORD1647,CUST339,2023-07-14 20:30:00,Bread,Bakery,5,287.93,Hyderabad,22.26,Delivered
ORD1648,CUST278,2023-02-26 13:57:00,Butter,Dairy,1,245.31,Pune,54.35,Delivered
ORD1649,CUST346,2023-02-08 05:53:00,Shampoo,Personal Care,2,350.61,Delhi,75.26,Delivered
ORD1650,CUST389,2023-03-15 03:09:00,Apples,Fruits,2,233.86,Pune,57.98,Delivered
ORD1651,CUST426,2023-09-26 13:42:00,Shampoo,Personal Care,3,248.66,Kolkata,,Returned
ORD1652,CUST266,2023-04-24 22:38:00,Potatoes,Vegetables,1,189.76,Mumbai,28.62,Delivered
ORD1653,CUST153,2023-03-04 15:46:00,Shampoo,Personal Care,2,264.96,Pune,48.86,Delivered
ORD1654,CUST467,2023-12-18 04:29:00,Onions,Vegetables,4,466.88,Pune,39.83,Delivered
ORD1655,CUST105,2023-07-23 17:59:00,Onions,Vegetables,4,75.85,Chennai,69.25,Delivered
ORD1656,CUST392,2023-04-26 03:41:00,Apples,Fruits,1,156.53,Hyderabad,71.36,Delivered
ORD1657,CUST206,2023-08-05 13:49:00,Wheat Flour,Grains,1,82.58,Kolkata,71.07,Delivered
ORD1658,CUST430,2023-02-08 10:30:00,Milk,Dairy,4,214.89,Bangalore,83.47,Delivered
ORD1659,CUST498,2023-06-29 06:31:00,Wheat Flour,Grains,2,146.54,Delhi,31.75,Delivered
ORD1660,CUST160,2023-05-17 11:06:00,Fish,Meat,2,250.95,Hyderabad,12.91,Delivered
ORD1661,CUST276,2023-02-15 05:22:00,Apples,Fruits,4,241.02,Bangalore,40.33,Delivered
ORD1662,CUST450,2023-04-06 04:48:00,Milk,Dairy,1,72.24,Mumbai,74.35,Delivered
ORD1663,CUST364,2023-03-03 18:00:00,Potatoes,Vegetables,3,46.34,Hyderabad,,Returned
ORD1664,CUST352,2023-05-27 01:41:00,Onions,Vegetables,5,83.27,Chennai,75.92,Delivered
ORD1665,CUST155,2023-09-14 05:23:00,Rice,Grains,5,33.52,Pune,33.63,Delivered
ORD1666,CUST293,2023-12-08 22:59:00,Apples,Fruits,5,245.58,Chennai,69.1,Delivered
ORD1667,CUST261,2023-05-18 04:29:00,Chicken,Meat,2,401.58,Hyderabad,61.9,Delivered
ORD1668,CUST411,2023-07-29 14:50:00,Chicken,Meat,2,246.5,Hyderabad,63.18,Delivered
ORD1669,CUST219,2023-06-02 08:38:00,Potatoes,Vegetables,1,361.4,Kolkata,78.91,Delivered
ORD1670,CUST134,2023-03-16 05:50:00,Shampoo,Personal Care,3,349.76,Chennai,85.85,Delivered
ORD1671,CUST174,2023-01-22 12:38:00,Tomatoes,Vegetables,3,29.17,Hyderabad,67.36,Delivered
ORD1672,CUST390,2023-11-23 22:49:00,Butter,Dairy,2,237.91,Mumbai,15.74,Delivered
ORD1673,CUST289,2023-08-25 05:27:00,Potatoes,Vegetables,5,401.6,Pune,11.41,Delivered
ORD1674,CUST343,2023-09-04 04:13:00,Bananas,Fruits,3,351.19,Chennai,,Returned
ORD1675,CUST236,2023-03-11 17:07:00,Wheat Flour,Grains,5,464.34,Chennai,41.54,Delivered
ORD1676,CUST142,2023-04-15 07:19:00,Rice,Grains,1,461.94,Delhi,48.53,Delivered
ORD1677,CUST305,2023-10-13 04:56:00,Potatoes,Vegetables,1,357.1,Hyderabad,,Cancelled
ORD1678,CUST172,2023-11-27 16:02:00,Shampoo,Personal Care,4,458.96,Hyderabad,25.0,Delivered
ORD1679,CUST215,2023-04-16 14:14:00,Chicken,Meat,5,433.54,Mumbai,78.99,Delivered
ORD1680,CUST287,2023-10-19 17:26:00,Milk,Dairy,5,313.17,Bangalore,66.95,Delivered
ORD1681,CUST166,2023-03-02 14:47:00,Bananas,Fruits,4,155.73,Mumbai,10.44,Delivered
ORD1682,CUST196,2023-07-21 21:55:00,Rice,Grains,3,397.63,Bangalore,,Returned
ORD1683,CUST198,2023-04-13 15:00:00,Potatoes,Vegetables,4,257.56,Kolkata,74.23,Delivered
ORD1684,CUST441,2023-02-21 20:49:00,Milk,Dairy,3,47.87,Hyderabad,,Returned
ORD1685,CUST170,2023-07-18 23:26:00,Apples,Fruits,4,450.32,Chennai,11.34,Delivered
ORD1686,CUST177,2023-06-06 02:44:00,Toothpaste,Personal Care,2,50.45,Delhi,87.42,Delivered
ORD1687,CUST481,2023-03-05 10:38:00,Toothpaste,Personal Care,4,73.35,Delhi,35.29,Delivered
ORD1688,CUST300,2023-11-22 20:51:00,Shampoo,Personal Care,4,228.71,Delhi,13.87,Delivered
ORD1689,CUST134,2023-03-04 15:08:00,Tomatoes,Vegetables,5,408.22,Chennai,71.2,Delivered
ORD1690,CUST423,2023-08-23 13:17:00,Shampoo,Personal Care,5,126.83,Kolkata,,Cancelled
ORD1691,CUST207,2023-09-18 17:22:00,Onions,Vegetables,3,342.67,Chennai,83.73,Delivered
ORD1692,CUST245,2023-05-17 23:53:00,Rice,Grains,1,47.44,Delhi,,Cancelled
ORD1693,CUST223,2023-08-16 15:42:00,Rice,Grains,2,342.91,Hyderabad,38.22,Delivered
ORD1694,CUST215,2023-02-25 01:26:00,Wheat Flour,Grains,1,288.49,Delhi,,Cancelled
ORD1695,CUST168,2023-01-05 18:19:00,Fish,Meat,2,456.07,Kolkata,17.88,Delivered
ORD1696,CUST157,2023-02-08 21:18:00,Apples,Fruits,1,284.87,Bangalore,55.6,Delivered
ORD1697,CUST155,2023-07-14 02:19:00,Eggs,Dairy,3,70.26,Chennai,56.27,Delivered
ORD1698,CUST450,2023-07-04 22:45:00,Shampoo,Personal Care,4,25.92,Chennai,33.73,Delivered
ORD1699,CUST206,2023-02-21 17:49:00,Wheat Flour,Grains,1,440.36,Delhi,73.39,Delivered
ORD1700,CUST151,2023-06-01 10:26:00,Rice,Grains,3,309.8,Hyderabad,73.04,Delivered
ORD1701,CUST119,2023-04-08 19:04:00,Shampoo,Personal Care,1,30.59,Hyderabad,16.37,Delivered
ORD1702,CUST366,2023-10-30 20:34:00,Onions,Vegetables,5,448.9,Hyderabad,72.43,Delivered
ORD1703,CUST326,2023-02-03 20:24:00,Wheat Flour,Grains,2,97.17,Mumbai,81.48,Delivered
ORD1704,CUST341,2023-05-30 15:35:00,Toothpaste,Personal Care,3,173.23,Bangalore,29.76,Delivered
ORD1705,CUST457,2023-04-03 03:03:00,Chicken,Meat,2,301.4,Bangalore,20.21,Delivered
ORD1706,CUST149,2023-04-16 17:26:00,Bananas,Fruits,4,419.73,Chennai,69.46,Delivered
ORD1707,CUST173,2023-06-20 22:11:00,Shampoo,Personal Care,3,116.38,Delhi,57.14,Delivered
ORD1708,CUST240,2023-07-05 09:07:00,Shampoo,Personal Care,4,287.14,Delhi,34.49,Delivered
ORD1709,CUST371,2023-06-20 17:12:00,Chicken,Meat,4,179.19,Kolkata,,Returned
ORD1710,CUST238,2023-05-25 08:45:00,Eggs,Dairy,5,399.56,Bangalore,,Cancelled
ORD1711,CUST443,2023-01-06 18:11:00,Eggs,Dairy,5,344.29,Pune,27.71,Delivered
ORD1712,CUST212,2023-09-12 20:19:00,Apples,Fruits,2,267.57,Mumbai,64.63,Delivered
ORD1713,CUST306,2023-10-31 02:48:00,Apples,Fruits,4,248.08,Kolkata,38.23,Delivered
ORD1714,CUST246,2023-03-19 17:15:00,Toothpaste,Personal Care,1,68.36,Hyderabad,78.63,Delivered
ORD1715,CUST145,2023-06-25 14:00:00,Rice,Grains,3,250.61,Mumbai,74.24,Delivered
ORD1716,CUST233,2023-12-01 19:51:00,Bread,Bakery,4,328.87,Mumbai,56.13,Delivered
ORD1717,CUST203,2023-02-03 14:53:00,Shampoo,Personal Care,2,22.55,Pune,65.19,Delivered
ORD1718,CUST338,2023-06-21 04:34:00,Onions,Vegetables,5,293.96,Delhi,47.55,Delivered
ORD1719,CUST223,2023-07-01 13:45:00,Eggs,Dairy,5,488.23,Hyderabad,31.79,Delivered
ORD1720,CUST186,2023-08-13 17:20:00,Tomatoes,Vegetables,2,421.6,Delhi,12.34,Delivered
ORD1721,CUST239,2023-05-17 23:35:00,Bread,Bakery,2,147.18,Kolkata,48.53,Delivered
ORD1722,CUST345,2023-12-29 21:37:00,Potatoes,Vegetables,2,260.19,Hyderabad,69.06,Delivered
ORD1723,CUST123,2023-09-12 01:57:00,Butter,Dairy,3,66.72,Hyderabad,20.15,Delivered
ORD1724,CUST144,2023-02-21 20:12:00,Milk,Dairy,5,42.11,Chennai,63.38,Delivered
ORD1725,CUST216,2023-11-29 12:50:00,Rice,Grains,4,435.82,Mumbai,36.08,Delivered
ORD1726,CUST246,2023-03-14 17:54:00,Rice,Grains,3,132.38,Hyderabad,19.6,Delivered
ORD1727,CUST459,2023-05-02 01:16:00,Chicken,Meat,1,165.7,Pune,,Returned
ORD1728,CUST205,2023-05-22 10:33:00,Bananas,Fruits,2,396.56,Chennai,39.92,Delivered
ORD1729,CUST117,2023-10-30 19:36:00,Bread,Bakery,4,485.44,Chennai,30.5,Delivered
ORD1730,CUST432,2023-10-27 20:32:00,Butter,Dairy,1,414.61,Hyderabad,82.07,Delivered
ORD1731,CUST140,2023-02-09 06:06:00,Shampoo,Personal Care,3,248.19,Mumbai,30.53,Delivered
ORD1732,CUST483,2023-02-04 00:11:00,Milk,Dairy,5,281.08,Delhi,24.87,Delivered
ORD1733,CUST336,2023-10-12 06:40:00,Onions,Vegetables,4,120.76,Delhi,63.1,Delivered
ORD1734,CUST259,2023-03-27 09:29:00,Tomatoes,Vegetables,3,412.33,Delhi,35.41,Delivered
ORD1735,CUST169,2023-10-06 07:12:00,Chicken,Meat,2,438.22,Bangalore,79.59,Delivered
ORD1736,CUST317,2023-07-20 06:58:00,Chicken,Meat,2,497.24,Delhi,,Returned
ORD1737,CUST481,2023-01-29 17:46:00,Bread,Bakery,3,186.97,Mumbai,56.06,Delivered
ORD1738,CUST358,2023-03-29 23:25:00,Bananas,Fruits,4,62.09,Bangalore,28.28,Delivered
ORD1739,CUST454,2023-11-07 09:53:00,Fish,Meat,4,93.69,Mumbai,,Returned
ORD1740,CUST294,2023-12-11 18:06:00,Eggs,Dairy,1,145.38,Kolkata,72.56,Delivered
ORD1741,CUST191,2023-12-26 19:29:00,Butter,Dairy,3,24.84,Mumbai,,Cancelled
ORD1742,CUST135,2023-08-04 22:45:00,Apples,Fruits,4,354.65,Mumbai,15.5,Delivered
ORD1743,CUST156,2023-02-14 15:12:00,Onions,Vegetables,4,215.9,Delhi,50.3,Delivered
ORD1744,CUST232,2023-01-03 03:10:00,Wheat Flour,Grains,4,253.55,Delhi,48.07,Delivered
ORD1745,CUST497,2023-03-16 11:30:00,Bananas,Fruits,5,147.88,Delhi,53.07,Delivered
ORD1746,CUST423,2023-10-27 13:21:00,Rice,Grains,2,341.55,Pune,59.87,Delivered
ORD1747,CUST157,2023-03-23 06:06:00,Tomatoes,Vegetables,3,214.09,Mumbai,11.72,Delivered
ORD1748,CUST270,2023-03-30 22:21:00,Bananas,Fruits,3,29.69,Chennai,70.29,Delivered
ORD1749,CUST106,2023-07-24 16:52:00,Shampoo,Personal Care,4,360.26,Bangalore,,Cancelled
ORD1750,CUST465,2023-05-15 23:20:00,Rice,Grains,3,90.46,Delhi,34.88,Delivered
ORD1751,CUST303,2023-12-20 16:53:00,Toothpaste,Personal Care,3,146.82,Chennai,50.84,Delivered
ORD1752,CUST315,2023-09-25 14:21:00,Bananas,Fruits,1,23.93,Kolkata,44.64,Delivered
ORD1753,CUST130,2023-12-03 22:44:00,Bread,Bakery,3,67.39,Mumbai,57.65,Delivered
ORD1754,CUST420,2023-04-01 01:50:00,Butter,Dairy,2,381.69,Hyderabad,11.54,Delivered
ORD1755,CUST462,2023-10-10 17:47:00,Wheat Flour,Grains,1,283.17,Delhi,,Cancelled
ORD1756,CUST486,2023-11-21 21:55:00,Rice,Grains,2,358.29,Delhi,51.36,Delivered
ORD1757,CUST450,2023-10-22 06:41:00,Potatoes,Vegetables,3,179.16,Bangalore,35.68,Delivered
ORD1758,CUST101,2023-11-24 23:19:00,Fish,Meat,2,339.95,Bangalore,64.36,Delivered
ORD1759,CUST128,2023-08-22 12:54:00,Potatoes,Vegetables,3,253.04,Chennai,,Cancelled
ORD1760,CUST134,2023-08-14 19:17:00,Chicken,Meat,2,130.79,Delhi,32.53,Delivered
ORD1761,CUST289,2023-06-03 15:02:00,Bread,Bakery,2,112.47,Kolkata,35.78,Delivered
ORD1762,CUST323,2023-01-02 15:32:00,Bananas,Fruits,5,218.57,Pune,,Cancelled
ORD1763,CUST382,2023-05-17 10:53:00,Shampoo,Personal Care,3,129.8,Kolkata,75.6,Delivered
ORD1764,CUST154,2023-02-21 09:37:00,Shampoo,Personal Care,1,134.41,Delhi,82.78,Delivered
ORD1765,CUST469,2023-10-27 10:45:00,Bread,Bakery,1,27.95,Kolkata,54.88,Delivered
ORD1766,CUST466,2023-05-09 23:57:00,Toothpaste,Personal Care,2,202.82,Hyderabad,63.81,Delivered
ORD1767,CUST192,2023-10-19 02:29:00,Eggs,Dairy,2,57.01,Kolkata,72.43,Delivered
